"dataset"	"model_code"	"model_mset"	"model_m"	"model_mrate"	"sequence_format"	"matrix_name"	"prefix"	"iqtree_num_threads"	"iqtree_num_bootstraps"	"alignment_file"	"iqtree_file"	"ml_tree_file"	"iqtree2_call"
"Laumer2018"	"ModelFinder"	NA	"MFP"	"E,I,G,I+G,R,I+R"	"aa"	"Tplx_phylo_d1"	"Laumer2018.Tplx_phylo_d1.ModelFinder"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2018.Tplx_phylo_d1.aa.alignment.phylip"	"Laumer2018.Tplx_phylo_d1.ModelFinder.iqtree"	"Laumer2018.Tplx_phylo_d1.ModelFinder.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2018.Tplx_phylo_d1.aa.alignment.phylip -m MFP  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Laumer2018.Tplx_phylo_d1.ModelFinder "
"Laumer2019"	"LG_C20"	"'LG+C20'"	NA	"E,I,G,I+G,R,I+R"	"aa"	"nonbilateria_MARE_BMGE"	"Laumer2019.nonbilateria_MARE_BMGE.LG_C20"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip"	"Laumer2019.nonbilateria_MARE_BMGE.LG_C20.iqtree"	"Laumer2019.nonbilateria_MARE_BMGE.LG_C20.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip -mset ''LG+C20''  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Laumer2019.nonbilateria_MARE_BMGE.LG_C20 "
"Laumer2019"	"LG_C60"	"'LG+C60'"	NA	"E,I,G,I+G,R,I+R"	"aa"	"nonbilateria_MARE_BMGE"	"Laumer2019.nonbilateria_MARE_BMGE.LG_C60"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip"	"Laumer2019.nonbilateria_MARE_BMGE.LG_C60.iqtree"	"Laumer2019.nonbilateria_MARE_BMGE.LG_C60.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip -mset ''LG+C60''  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Laumer2019.nonbilateria_MARE_BMGE.LG_C60 "
"Laumer2019"	"C20"	"C20"	NA	"E,I,G,I+G,R,I+R"	"aa"	"nonbilateria_MARE_BMGE"	"Laumer2019.nonbilateria_MARE_BMGE.C20"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip"	"Laumer2019.nonbilateria_MARE_BMGE.C20.iqtree"	"Laumer2019.nonbilateria_MARE_BMGE.C20.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip -mset 'C20'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Laumer2019.nonbilateria_MARE_BMGE.C20 "
"Laumer2019"	"C60"	"C60"	NA	"E,I,G,I+G,R,I+R"	"aa"	"nonbilateria_MARE_BMGE"	"Laumer2019.nonbilateria_MARE_BMGE.C60"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip"	"Laumer2019.nonbilateria_MARE_BMGE.C60.iqtree"	"Laumer2019.nonbilateria_MARE_BMGE.C60.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip -mset 'C60'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Laumer2019.nonbilateria_MARE_BMGE.C60 "
"Laumer2019"	"CF4"	"CF4"	NA	"E,I,G,I+G,R,I+R"	"aa"	"nonbilateria_MARE_BMGE"	"Laumer2019.nonbilateria_MARE_BMGE.CF4"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip"	"Laumer2019.nonbilateria_MARE_BMGE.CF4.iqtree"	"Laumer2019.nonbilateria_MARE_BMGE.CF4.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip -mset 'CF4'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Laumer2019.nonbilateria_MARE_BMGE.CF4 "
"Laumer2019"	"EHO"	"EHO"	NA	"E,I,G,I+G,R,I+R"	"aa"	"nonbilateria_MARE_BMGE"	"Laumer2019.nonbilateria_MARE_BMGE.EHO"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip"	"Laumer2019.nonbilateria_MARE_BMGE.EHO.iqtree"	"Laumer2019.nonbilateria_MARE_BMGE.EHO.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip -mset 'EHO'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Laumer2019.nonbilateria_MARE_BMGE.EHO "
"Laumer2019"	"EX_EHO"	"EX_EHO"	NA	"E,I,G,I+G,R,I+R"	"aa"	"nonbilateria_MARE_BMGE"	"Laumer2019.nonbilateria_MARE_BMGE.EX_EHO"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip"	"Laumer2019.nonbilateria_MARE_BMGE.EX_EHO.iqtree"	"Laumer2019.nonbilateria_MARE_BMGE.EX_EHO.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip -mset 'EX_EHO'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Laumer2019.nonbilateria_MARE_BMGE.EX_EHO "
"Laumer2019"	"EX2"	"EX2"	NA	"E,I,G,I+G,R,I+R"	"aa"	"nonbilateria_MARE_BMGE"	"Laumer2019.nonbilateria_MARE_BMGE.EX2"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip"	"Laumer2019.nonbilateria_MARE_BMGE.EX2.iqtree"	"Laumer2019.nonbilateria_MARE_BMGE.EX2.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip -mset 'EX2'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Laumer2019.nonbilateria_MARE_BMGE.EX2 "
"Laumer2019"	"EX3"	"EX3"	NA	"E,I,G,I+G,R,I+R"	"aa"	"nonbilateria_MARE_BMGE"	"Laumer2019.nonbilateria_MARE_BMGE.EX3"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip"	"Laumer2019.nonbilateria_MARE_BMGE.EX3.iqtree"	"Laumer2019.nonbilateria_MARE_BMGE.EX3.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip -mset 'EX3'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Laumer2019.nonbilateria_MARE_BMGE.EX3 "
"Laumer2019"	"GTR20"	"GTR20"	NA	"E,I,G,I+G,R,I+R"	"aa"	"nonbilateria_MARE_BMGE"	"Laumer2019.nonbilateria_MARE_BMGE.GTR20"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip"	"Laumer2019.nonbilateria_MARE_BMGE.GTR20.iqtree"	"Laumer2019.nonbilateria_MARE_BMGE.GTR20.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip -mset 'GTR20'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Laumer2019.nonbilateria_MARE_BMGE.GTR20 "
"Laumer2019"	"JTT"	"JTT"	NA	"E,I,G,I+G,R,I+R"	"aa"	"nonbilateria_MARE_BMGE"	"Laumer2019.nonbilateria_MARE_BMGE.JTT"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip"	"Laumer2019.nonbilateria_MARE_BMGE.JTT.iqtree"	"Laumer2019.nonbilateria_MARE_BMGE.JTT.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip -mset 'JTT'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Laumer2019.nonbilateria_MARE_BMGE.JTT "
"Laumer2019"	"JTTDCMut"	"JTTDCMut"	NA	"E,I,G,I+G,R,I+R"	"aa"	"nonbilateria_MARE_BMGE"	"Laumer2019.nonbilateria_MARE_BMGE.JTTDCMut"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip"	"Laumer2019.nonbilateria_MARE_BMGE.JTTDCMut.iqtree"	"Laumer2019.nonbilateria_MARE_BMGE.JTTDCMut.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip -mset 'JTTDCMut'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Laumer2019.nonbilateria_MARE_BMGE.JTTDCMut "
"Laumer2019"	"LG"	"LG"	NA	"E,I,G,I+G,R,I+R"	"aa"	"nonbilateria_MARE_BMGE"	"Laumer2019.nonbilateria_MARE_BMGE.LG"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip"	"Laumer2019.nonbilateria_MARE_BMGE.LG.iqtree"	"Laumer2019.nonbilateria_MARE_BMGE.LG.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip -mset 'LG'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Laumer2019.nonbilateria_MARE_BMGE.LG "
"Laumer2019"	"LG4M"	"LG4M"	NA	"E,I,G,I+G,R,I+R"	"aa"	"nonbilateria_MARE_BMGE"	"Laumer2019.nonbilateria_MARE_BMGE.LG4M"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip"	"Laumer2019.nonbilateria_MARE_BMGE.LG4M.iqtree"	"Laumer2019.nonbilateria_MARE_BMGE.LG4M.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip -mset 'LG4M'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Laumer2019.nonbilateria_MARE_BMGE.LG4M "
"Laumer2019"	"mtZOA"	"mtZOA"	NA	"E,I,G,I+G,R,I+R"	"aa"	"nonbilateria_MARE_BMGE"	"Laumer2019.nonbilateria_MARE_BMGE.mtZOA"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip"	"Laumer2019.nonbilateria_MARE_BMGE.mtZOA.iqtree"	"Laumer2019.nonbilateria_MARE_BMGE.mtZOA.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip -mset 'mtZOA'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Laumer2019.nonbilateria_MARE_BMGE.mtZOA "
"Laumer2019"	"PMB"	"PMB"	NA	"E,I,G,I+G,R,I+R"	"aa"	"nonbilateria_MARE_BMGE"	"Laumer2019.nonbilateria_MARE_BMGE.PMB"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip"	"Laumer2019.nonbilateria_MARE_BMGE.PMB.iqtree"	"Laumer2019.nonbilateria_MARE_BMGE.PMB.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip -mset 'PMB'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Laumer2019.nonbilateria_MARE_BMGE.PMB "
"Laumer2019"	"Poisson"	"Poisson"	NA	"E,I,G,I+G,R,I+R"	"aa"	"nonbilateria_MARE_BMGE"	"Laumer2019.nonbilateria_MARE_BMGE.Poisson"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip"	"Laumer2019.nonbilateria_MARE_BMGE.Poisson.iqtree"	"Laumer2019.nonbilateria_MARE_BMGE.Poisson.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip -mset 'Poisson'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Laumer2019.nonbilateria_MARE_BMGE.Poisson "
"Laumer2019"	"rtREV"	"rtREV"	NA	"E,I,G,I+G,R,I+R"	"aa"	"nonbilateria_MARE_BMGE"	"Laumer2019.nonbilateria_MARE_BMGE.rtREV"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip"	"Laumer2019.nonbilateria_MARE_BMGE.rtREV.iqtree"	"Laumer2019.nonbilateria_MARE_BMGE.rtREV.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip -mset 'rtREV'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Laumer2019.nonbilateria_MARE_BMGE.rtREV "
"Laumer2019"	"UL2"	"UL2"	NA	"E,I,G,I+G,R,I+R"	"aa"	"nonbilateria_MARE_BMGE"	"Laumer2019.nonbilateria_MARE_BMGE.UL2"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip"	"Laumer2019.nonbilateria_MARE_BMGE.UL2.iqtree"	"Laumer2019.nonbilateria_MARE_BMGE.UL2.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip -mset 'UL2'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Laumer2019.nonbilateria_MARE_BMGE.UL2 "
"Laumer2019"	"UL3"	"UL3"	NA	"E,I,G,I+G,R,I+R"	"aa"	"nonbilateria_MARE_BMGE"	"Laumer2019.nonbilateria_MARE_BMGE.UL3"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip"	"Laumer2019.nonbilateria_MARE_BMGE.UL3.iqtree"	"Laumer2019.nonbilateria_MARE_BMGE.UL3.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip -mset 'UL3'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Laumer2019.nonbilateria_MARE_BMGE.UL3 "
"Laumer2019"	"WAG"	"WAG"	NA	"E,I,G,I+G,R,I+R"	"aa"	"nonbilateria_MARE_BMGE"	"Laumer2019.nonbilateria_MARE_BMGE.WAG"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip"	"Laumer2019.nonbilateria_MARE_BMGE.WAG.iqtree"	"Laumer2019.nonbilateria_MARE_BMGE.WAG.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip -mset 'WAG'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Laumer2019.nonbilateria_MARE_BMGE.WAG "
"Laumer2019"	"ModelFinder"	NA	"MFP"	"E,I,G,I+G,R,I+R"	"aa"	"nonbilateria_MARE_BMGE"	"Laumer2019.nonbilateria_MARE_BMGE.ModelFinder"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip"	"Laumer2019.nonbilateria_MARE_BMGE.ModelFinder.iqtree"	"Laumer2019.nonbilateria_MARE_BMGE.ModelFinder.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Laumer2019.nonbilateria_MARE_BMGE.aa.alignment.phylip -m MFP  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Laumer2019.nonbilateria_MARE_BMGE.ModelFinder "
"Moroz2014"	"LG_C20"	"'LG+C20'"	NA	"E,I,G,I+G,R,I+R"	"aa"	"ED3d"	"Moroz2014.ED3d.LG_C20"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Moroz2014.ED3d.aa.alignment.phy"	"Moroz2014.ED3d.LG_C20.iqtree"	"Moroz2014.ED3d.LG_C20.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Moroz2014.ED3d.aa.alignment.phy -mset ''LG+C20''  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Moroz2014.ED3d.LG_C20 "
"Moroz2014"	"LG_C60"	"'LG+C60'"	NA	"E,I,G,I+G,R,I+R"	"aa"	"ED3d"	"Moroz2014.ED3d.LG_C60"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Moroz2014.ED3d.aa.alignment.phy"	"Moroz2014.ED3d.LG_C60.iqtree"	"Moroz2014.ED3d.LG_C60.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Moroz2014.ED3d.aa.alignment.phy -mset ''LG+C60''  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Moroz2014.ED3d.LG_C60 "
"Moroz2014"	"C20"	"C20"	NA	"E,I,G,I+G,R,I+R"	"aa"	"ED3d"	"Moroz2014.ED3d.C20"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Moroz2014.ED3d.aa.alignment.phy"	"Moroz2014.ED3d.C20.iqtree"	"Moroz2014.ED3d.C20.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Moroz2014.ED3d.aa.alignment.phy -mset 'C20'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Moroz2014.ED3d.C20 "
"Moroz2014"	"C60"	"C60"	NA	"E,I,G,I+G,R,I+R"	"aa"	"ED3d"	"Moroz2014.ED3d.C60"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Moroz2014.ED3d.aa.alignment.phy"	"Moroz2014.ED3d.C60.iqtree"	"Moroz2014.ED3d.C60.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Moroz2014.ED3d.aa.alignment.phy -mset 'C60'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Moroz2014.ED3d.C60 "
"Moroz2014"	"CF4"	"CF4"	NA	"E,I,G,I+G,R,I+R"	"aa"	"ED3d"	"Moroz2014.ED3d.CF4"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Moroz2014.ED3d.aa.alignment.phy"	"Moroz2014.ED3d.CF4.iqtree"	"Moroz2014.ED3d.CF4.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Moroz2014.ED3d.aa.alignment.phy -mset 'CF4'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Moroz2014.ED3d.CF4 "
"Moroz2014"	"EHO"	"EHO"	NA	"E,I,G,I+G,R,I+R"	"aa"	"ED3d"	"Moroz2014.ED3d.EHO"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Moroz2014.ED3d.aa.alignment.phy"	"Moroz2014.ED3d.EHO.iqtree"	"Moroz2014.ED3d.EHO.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Moroz2014.ED3d.aa.alignment.phy -mset 'EHO'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Moroz2014.ED3d.EHO "
"Moroz2014"	"EX_EHO"	"EX_EHO"	NA	"E,I,G,I+G,R,I+R"	"aa"	"ED3d"	"Moroz2014.ED3d.EX_EHO"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Moroz2014.ED3d.aa.alignment.phy"	"Moroz2014.ED3d.EX_EHO.iqtree"	"Moroz2014.ED3d.EX_EHO.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Moroz2014.ED3d.aa.alignment.phy -mset 'EX_EHO'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Moroz2014.ED3d.EX_EHO "
"Moroz2014"	"EX2"	"EX2"	NA	"E,I,G,I+G,R,I+R"	"aa"	"ED3d"	"Moroz2014.ED3d.EX2"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Moroz2014.ED3d.aa.alignment.phy"	"Moroz2014.ED3d.EX2.iqtree"	"Moroz2014.ED3d.EX2.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Moroz2014.ED3d.aa.alignment.phy -mset 'EX2'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Moroz2014.ED3d.EX2 "
"Moroz2014"	"EX3"	"EX3"	NA	"E,I,G,I+G,R,I+R"	"aa"	"ED3d"	"Moroz2014.ED3d.EX3"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Moroz2014.ED3d.aa.alignment.phy"	"Moroz2014.ED3d.EX3.iqtree"	"Moroz2014.ED3d.EX3.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Moroz2014.ED3d.aa.alignment.phy -mset 'EX3'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Moroz2014.ED3d.EX3 "
